transaction_date,trade_date,ticker,company_name,owner_name,Title,transaction_type,last_price,Qty,shares_held,Owned,Value,stock_value,30_days_later
2022-01-03 16:11:37,2022-01-03,IPGP,Ipg Photonics Corp,Samartsev Igor,"SVP, CTO",S - Sale,172.35,-500,"931,535",0%,"-$86,175",173.80999755859375,151.6699981689453
2022-01-07 20:26:45,2022-01-07,MRTX,"Mirati Therapeutics, Inc.",Reed Vickie S,"SVP,  Chief Accounting Officer",S - Sale,135.94,-345,"10,525",-3%,"-$46,900",132.61000061035156,119.9000015258789
2022-01-19 16:14:01,2022-01-14,MAS,Masco Corp /de/,Allman Keith J.,"Pres, CEO",S - Sale,66.94,"-31,674","280,015",-10%,"-$2,120,307",66.93798065185547,57.436527252197266
2022-01-07 18:54:06,2022-01-07,HSY,Hershey Co,Arway Pamela M,Dir,S - Sale,196.45,-269,"15,757",-2%,"-$52,845",194.97923278808594,201.87841796875
2022-01-21 17:10:50,2022-01-20,ZLAB,Zai Lab Ltd,Lis William,Dir,S - Sale,53.4,"-1,926","34,114",-5%,"-$102,848",52.20000076293945,59.33000183105469
2022-01-19 20:10:04,2022-01-18,FSLR,"First Solar, Inc.",Kennedy R Craig,Dir,S - Sale,81.36,-600,"22,919",-3%,"-$48,816",81.5,71.66999816894531
2022-01-03 16:17:27,2021-12-30,PLXS,Plexus Corp,Frisch Steven J.,"EVP, COO",S - Sale,97.06,"-2,600","49,974",-5%,"-$252,343",95.83999633789062,75.43000030517578
2022-01-21 18:50:04,2022-01-20,SWAV,"Shockwave Medical, Inc.",Watkins Frank T,Dir,S - Sale,148.41,"-3,000","32,802",-8%,"-$445,230",140.74000549316406,147.49000549316406
2022-01-19 17:54:46,2022-01-19,RBLX,Roblox Corp,Donato Craig,Chief Business Officer,S - Sale,79.67,"-42,500","1,173,097",-3%,"-$3,385,895",76.16000366210938,54.4900016784668
2022-01-25 17:35:29,2022-01-21,NCBS,Nicolet Bankshares Inc,Lawson Ann Kuchera,Dir,S - Sale,92.02,"-5,500","26,831",-17%,"-$506,110",0.0,0.0
2022-01-12 16:12:19,2022-01-10,MDB,"Mongodb, Inc.",Pech Cedric,Chief Revenue Officer,S - Sale,408.07,"-5,202","66,668",-7%,"-$2,122,763",435.0,419.42999267578125
2022-01-14 17:56:48,2022-01-12,RPM,Rpm International Inc/de/,Whited Elizabeth F,Dir,P - Purchase,92.09,+600,600,New,"+$55,254",91.6199951171875,86.19000244140625
2022-01-06 17:02:06,2022-01-04,MDB,"Mongodb, Inc.",Merriman Dwight A,Dir,S - Sale,472.17,"-3,000","559,896",-1%,"-$1,416,515",465.3699951171875,397.9100036621094
2022-01-11 16:36:42,2022-01-10,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1213.07,+10,"376,806",0%,"+$12,131",1213.0699462890625,1063.469970703125
2022-01-14 18:35:01,2022-01-14,SMTC,Semtech Corp,Silberstein Asaf,EVP,S - Sale,80.5,"-1,000","51,173",-2%,"-$80,500",80.36000061035156,68.43000030517578
2022-01-03 16:15:55,2021-12-29,PLXS,Plexus Corp,Kelsey Todd P.,"Pres, CEO",S - Sale,98.0,"-4,000","136,856",-3%,"-$392,000",97.7300033569336,74.56999969482422
2022-01-06 17:02:18,2022-01-04,MDB,"Mongodb, Inc.",Porter Mark,CTO,S - Sale,451.2,"-2,620","27,351",-9%,"-$1,182,135",465.3699951171875,397.9100036621094
2022-01-10 16:56:03,2022-01-06,DELL,Dell Technologies Inc.,Rios Brunilda,Chief Accounting Officer,S - Sale,57.98,"-3,799","20,107",-16%,"-$220,266",58.040000915527344,58.7400016784668
2022-01-20 19:46:52,2022-01-18,FB,"Meta Platforms, Inc.",Newstead Jennifer,GC,S - Sale,322.45,-125,"12,361",-1%,"-$40,306",318.1499938964844,216.5399932861328
2022-01-04 17:07:31,2021-12-31,XPEL,"Xpel, Inc.",Crumly Richard K.,Dir,S - Sale,70.08,"-35,000","2,740,199",-1%,"-$2,452,870",68.27999877929688,59.810001373291016
2022-01-27 19:33:27,2022-01-20,XMTR,"Xometry, Inc.",Zuriff Laurence,Chief Strategy Officer,S - Sale,55.75,"-5,181","1,084,501",0%,"-$288,831",54.900001525878906,44.5099983215332
2022-01-11 21:29:16,2022-01-10,GOOG,Alphabet Inc.,Brin Sergey,"Dir, 10%",S - Sale,2690.33,"-8,300","18,790,231",0%,"-$22,329,735",138.57400512695312,139.21299743652344
2022-01-03 12:07:39,2021-12-30,ALGT,Allegiant Travel Co,Wilson Robert Paul III,"EVP, CIO",S - Sale,191.1,"-1,971","17,221",-10%,"-$376,655",188.99000549316406,171.75
2022-01-26 11:12:49,2022-01-24,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,281.23,"-1,116","17,673,200",0%,"-$313,847",282.2900085449219,270.1600036621094
2022-01-21 16:06:37,2022-01-19,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,S - Sale,181.42,"-19,000","21,854,787",0%,"-$3,447,050",174.07000732421875,146.36000061035156
2022-01-03 11:08:54,2021-12-30,AMBA,Ambarella Inc,Ju Chi-Hong,"SVP, Systems",S - Sale,206.11,-536,"134,537",0%,"-$110,475",201.19000244140625,129.5
2022-01-05 17:18:25,2022-01-03,MDB,"Mongodb, Inc.",Hazard Charles M Jr,Dir,S - Sale,491.97,"-2,017","74,742",-3%,"-$992,310",487.55999755859375,411.1499938964844
2022-01-05 19:46:28,2021-12-07,AMBA,Ambarella Inc,Ju Chi-Hong,"SVP, Systems",S - Sale,221.9,"-1,000","133,175",-1%,"-$221,903",216.66000366210938,165.39999389648438
2022-01-05 17:35:36,2021-12-31,ED,Consolidated Edison Inc,Nadkarni Gurudatta D,"VP, Strategic Planning",P - Purchase,85.32,+110,"8,600",+1%,"+$9,390",84.50811767578125,83.82467651367188
2022-01-13 17:56:22,2022-01-12,LW,"Lamb Weston Holdings, Inc.",Scheufler Gerardo,"SVP, CHIEF SUPPLY CHAIN OFF",S - Sale,69.35,"-3,768","20,119",-16%,"-$261,319",68.56769561767578,66.22000122070312
2022-01-11 20:35:04,2022-01-07,SMAR,Smartsheet Inc,White James N,Dir,P - Purchase,63.07,"+150,000","346,294",+76%,"+$9,460,455",62.959999084472656,61.040000915527344
2022-01-05 21:00:24,2022-01-03,ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,S - Sale,60.61,"-35,606","746,580",-5%,"-$2,158,103",60.400001525878906,53.72999954223633
2022-01-20 17:03:11,2022-01-19,SPT,"Sprout Social, Inc.",Gilpin Jamie Cannon,CMO,S - Sale,65.28,"-1,388","94,494",-1%,"-$90,609",64.27999877929688,58.25
2022-01-18 20:43:22,2022-01-18,CDLX,"Cardlytics, Inc.",Grimes Scott D.,Dir,S - Sale,62.73,"-6,000","346,972",-2%,"-$376,396",63.060001373291016,69.55000305175781
2022-01-10 16:11:29,2022-01-07,HSY,Hershey Co,Buck Michele,"COB, Pres, CEO",S - Sale,196.45,"-5,000","155,497",-3%,"-$982,250",194.97923278808594,201.87841796875
2022-01-07 16:14:58,2022-01-06,RS,Reliance Steel & Aluminum Co,Hoffman James Donald,CEO,S - Sale,165.07,"-5,000","86,631",-5%,"-$825,351",165.49000549316406,156.13999938964844
2022-01-06 16:50:58,2022-01-04,MRTX,"Mirati Therapeutics, Inc.",Reed Vickie S,"SVP,  Chief Accounting Officer",S - Sale,147.74,-758,"10,870",-7%,"-$111,987",141.7899932861328,118.08999633789062
2022-01-21 17:55:40,2022-01-19,CDNS,Cadence Design Systems Inc,Cunningham Paul,SVP,S - Sale,154.4,"-1,000","91,363",-1%,"-$154,400",153.1699981689453,138.22000122070312
2022-01-27 19:32:55,2022-01-19,XMTR,"Xometry, Inc.",Zuriff Laurence,Chief Strategy Officer,S - Sale,50.74,"-4,040","1,090,319",0%,"-$205,005",51.47999954223633,47.68000030517578
2022-01-11 16:41:44,2022-01-11,MAA,Mid America Apartment Communities Inc.,Grimes Thomas L Jr,"EVP, COO",S - Sale,214.49,"-2,361","64,053",-4%,"-$506,411",212.50831604003906,216.5399932861328
2022-01-03 16:38:30,2021-12-30,EA,Electronic Arts Inc.,Wilson Andrew,"CEO, Dir",S - Sale,134.86,"-10,000","191,114",-5%,"-$1,348,634",134.4600067138672,131.9199981689453
2022-01-04 18:29:39,2021-12-31,ZI,Zoominfo Technologies Inc.,Brown Kirk Norman,10%,S - Sale,64.84,"-49,611","17,417,859",0%,"-$3,216,747",64.19999694824219,48.84000015258789
2022-01-05 16:41:35,2022-01-04,EA,Electronic Arts Inc.,Singh Vijayanthimala,Chief People Officer,S - Sale,134.32,-800,"22,717",-3%,"-$107,456",135.75999450683594,137.1699981689453
2022-01-11 16:22:10,2022-01-10,NNI,Nelnet Inc,Munn William J,"Secy, Chief Legal Off, Gen Cou",S - Sale,96.44,-500,"18,550",-3%,"-$48,220",95.53759002685547,82.75537109375
2022-01-28 17:02:15,2022-01-27,BRO,"Brown & Brown, Inc.",Proctor H Palmer Jr,Dir,P - Purchase,61.53,"+2,000","39,879",+5%,"+$123,060",61.87670135498047,67.58999633789062
2022-01-13 18:06:02,2022-01-13,SMTC,Semtech Corp,Fulton Alistair,"VP, GM",S - Sale,81.83,"-1,200","7,810",-13%,"-$98,200",79.95999908447266,68.43000030517578
2022-01-11 18:55:24,2022-01-07,WASH,Washington Trust Bancorp Inc,Hagerty James M,"EVP, Chief Lending Officer",S - Sale,60.11,"-2,000","12,231",-14%,"-$120,222",60.5099983215332,56.619998931884766
2022-01-28 08:31:41,2022-01-26,VZ,Verizon Communications Inc,Vestberg Hans Erik,"COB, CEO",P - Purchase,52.55,"+19,000","149,764",+15%,"+$998,450",51.02000045776367,52.59000015258789
2022-01-06 18:17:34,2022-01-06,MAA,Mid America Apartment Communities Inc.,Grimes Thomas L Jr,"EVP, COO",S - Sale,223.64,-579,"67,177",-1%,"-$129,488",219.79156494140625,212.52999877929688
2022-01-06 09:11:27,2022-01-04,HURN,Huron Consulting Group Inc.,Zumwalt Debra,Dir,S - Sale,50.52,-300,"21,853",-1%,"-$15,156",50.63999938964844,44.470001220703125
2022-01-05 21:47:38,2022-01-03,CDLX,"Cardlytics, Inc.",Sosin Clifford,10%,P - Purchase,66.44,"+159,090","5,345,556",+3%,"+$10,569,152",68.61000061035156,70.05999755859375
2022-01-13 20:21:48,2022-01-11,ARES,Ares Management Corp,Arougheti Michael J,"Co-Founder, CEO, Pres",S - Sale,78.16,"-195,184","2,145,683",-8%,"-$15,255,483",78.48999786376953,81.2699966430664
2022-01-18 17:24:13,2022-01-13,INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,79.91,"+10,177","7,106",-331%,"+$813,235",79.87000274658203,76.12999725341797
2022-01-12 17:08:04,2022-01-10,ECPG,Encore Capital Group Inc,Call Gregory L.,"EVP, GC, CAO, Secretary",S - Sale,61.03,"-20,000","39,576",-34%,"-$1,220,651",60.83000183105469,69.12000274658203
2022-01-05 17:05:23,2022-01-04,THO,Thor Industries Inc,Graves Andrew E,Dir,P - Purchase,104.74,"+2,000","18,855",+12%,"+$209,480",103.9000015258789,95.93000030517578
2022-01-20 19:22:52,2022-01-19,GOOG,Alphabet Inc.,Page Lawrence,"Dir, 10%",S - Sale,2738.91,"-11,363","19,655,028",0%,"-$31,122,197",135.65199279785156,132.30850219726562
2022-01-25 21:00:38,2022-01-22,ITGR,Integer Holdings Corp,Thomas Tommy P,"VP, Corporate Controller",P - Purchase,79.76,+597,"2,154",+38%,"+$47,617",79.7300033569336,83.6500015258789
2022-01-28 16:33:37,2022-01-26,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,S - Sale,157.65,"-19,000","21,831,787",0%,"-$2,995,400",154.9600067138672,156.22999572753906
2022-01-03 12:15:19,2021-12-30,ALGT,Allegiant Travel Co,Deangelo Scott Wayne,"EVP, CMO",S - Sale,191.1,"-1,716","11,816",-13%,"-$327,925",188.99000549316406,171.75
2022-01-04 21:14:19,2022-01-03,SMAR,Smartsheet Inc,Frei Brent,Dir,S - Sale,75.61,"-100,000","2,116,345",-5%,"-$7,560,978",76.43000030517578,63.11000061035156
2022-01-03 20:51:19,2022-01-03,GOOG,Alphabet Inc.,Mather Ann,Dir,S - Sale,2889.51,-18,"1,751",-1%,"-$52,011",145.07449340820312,137.8784942626953
2022-01-05 17:29:42,2021-12-31,ED,Consolidated Edison Inc,Cawley Timothy,"Dir, Pres, CEO",P - Purchase,85.32,+70,"17,367",0%,"+$5,961",84.50811767578125,83.82467651367188
2022-01-06 17:07:13,2022-01-04,GM,General Motors Co,Glidden Craig B.,"EVP, GC",S - Sale,65.05,"-14,191","130,179",-10%,"-$923,125",65.73999786376953,53.5
2022-01-12 19:05:18,2021-09-02,CPK,Chesapeake Utilities Corp,Schimkaitis John R,Chair of the Board,S - Sale,132.19,"-2,637","90,390",-3%,"-$348,585",131.2615966796875,123.96258544921875
2022-01-10 17:54:52,2022-01-06,DDOG,"Datadog, Inc.",Ittycheria Dev,Dir,S - Sale,145.56,"-7,500","523,847",-1%,"-$1,091,700",143.88999938964844,150.25999450683594
2022-01-04 21:04:25,2021-12-31,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO,S - Sale,60.86,"-30,000","2,116,704",-1%,"-$1,825,793",60.970001220703125,49.349998474121094
2022-01-06 19:22:48,2022-01-04,NARI,"Inari Medical, Inc.",Hoffman William,"Pres, CEO",S - Sale,94.05,"-30,000","449,821",-6%,"-$2,821,455",92.76000213623047,73.08000183105469
2022-01-07 16:24:08,2022-01-05,AMZN,Amazon Com Inc,Selipsky Adam,CEO Amazon Web Services,S - Sale,3303.34,-69,"23,388",0%,"-$227,930",164.35699462890625,138.8455047607422
2022-01-26 15:17:34,2022-01-24,DUOL,"Duolingo, Inc.",Durable Capital Partners LP,10%,P - Purchase,88.3,"+127,853","2,544,718",+5%,"+$11,289,163",89.0,85.19000244140625
2022-01-04 20:57:43,2022-01-03,PEG,Public Service Enterprise Group Inc,Larossa Ralph A,COO,S - Sale,65.97,"-4,890","53,806",-8%,"-$322,583",66.16000366210938,66.26000213623047
2022-01-26 16:14:13,2022-01-25,LII,Lennox International Inc,Torres John D,"EVP, GC",S - Sale,280.5,-913,"7,140",-11%,"-$256,095",283.79998779296875,249.14999389648438
2022-01-06 18:10:27,2022-01-06,MAA,Mid America Apartment Communities Inc.,Campbell Albert M III,"EVP, CFO",S - Sale,223.64,-563,"66,692",-1%,"-$125,909",219.79156494140625,212.52999877929688
2022-01-06 16:48:49,2021-11-10,LEA,Lear Corp,Vidershain Marianne,"VP, Treasurer",S - Sale,179.01,-170,0,-100%,"-$30,432",176.7928924560547,183.8699951171875
2022-01-06 15:55:41,2022-01-04,PLL,Piedmont Lithium Inc.,Brindle Patrick,"EVP, CDO",S - Sale,54.01,-376,"30,220",-1%,"-$20,308",56.0,47.849998474121094
2022-01-20 17:08:35,2022-01-18,WDAY,"Workday, Inc.",Sisco Robynne,"Co-Pres, CFO",S - Sale,249.96,"-11,831","112,358",-10%,"-$2,957,293",245.86000061035156,228.30999755859375
2022-01-14 11:24:46,2022-01-13,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1127.88,+20,"376,941",0%,"+$22,558",1127.8800048828125,1105.449951171875
2022-01-04 18:28:44,2021-12-31,SPG,Simon Property Group Inc /de/,Rodkin Gary M,Dir,P - Purchase,160.28,+107,"10,548",+1%,"+$17,149",159.77000427246094,146.39999389648438
2022-01-11 16:57:32,2022-01-10,ICFI,"Icf International, Inc.",Wasson John,"CEO, Pres",S - Sale,102.29,"-5,000","70,983",-7%,"-$511,448",101.4800033569336,92.33000183105469
2022-01-26 20:02:14,2022-01-12,INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,79.98,"+5,814","513,857",+1%,"+$465,022",80.08999633789062,76.0
2022-01-18 16:30:05,2022-01-14,ACN,Accenture Plc,Unruch Joel,"GC, Corp Secretary",S - Sale,353.62,-416,"26,410",-2%,"-$147,107",353.3599853515625,329.17999267578125
2022-01-20 16:26:15,2022-01-18,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,295.43,"-6,910","17,677,922",0%,"-$2,041,447",294.9599914550781,280.5
2022-01-04 18:36:05,2021-12-31,SPG,Simon Property Group Inc /de/,Smith J Albert Jr,Dir,P - Purchase,160.28,+384,"55,250",+1%,"+$61,546",159.77000427246094,146.39999389648438
2022-01-21 15:42:46,2022-01-20,CHCO,City Holding Co,Fisher Robert D,Dir,P - Purchase,81.97,+155,"38,875",0%,"+$12,705",80.62999725341797,79.66000366210938
2022-01-24 17:22:57,2022-01-20,TNET,"Trinet Group, Inc.",Babinec Martin,Dir,S - Sale,85.0,"-19,600","467,945",-4%,"-$1,666,084",83.83000183105469,87.04000091552734
2022-01-13 17:26:43,2022-01-11,VCRA,"Vocera Communications, Inc.",Johnson Paul T,"EVP Sales, Services",S - Sale,79.1,"-4,000","131,126",-3%,"-$316,382",0.0,0.0
2022-01-20 16:31:20,2022-01-18,CIEN,Ciena Corp,Alexander Stephen B,"SVP, CTO",S - Sale,70.63,"-2,000","42,664",-4%,"-$141,260",70.0,69.36000061035156
2022-01-18 16:28:35,2022-01-14,ACN,Accenture Plc,Deblaere Johan,COO,S - Sale,353.3,"-3,000","49,659",-6%,"-$1,059,890",353.3599853515625,329.17999267578125
2022-01-04 16:21:28,2022-01-03,CDLX,"Cardlytics, Inc.",Grimes Scott D.,Dir,S - Sale,66.7,"-6,000","352,972",-2%,"-$400,206",68.61000061035156,70.05999755859375
2022-01-05 12:36:29,2022-01-03,FFIV,"F5, Inc.",White Ana Maria,"EVP, CHRO",S - Sale,244.74,-169,"27,664",-1%,"-$41,361",242.75,205.9600067138672
2022-01-21 16:57:12,2022-01-19,XMTR,"Xometry, Inc.",Zuriff Laurence,Chief Strategy Officer,S - Sale,50.84,"-8,350","2,044,059",0%,"-$424,518",51.47999954223633,47.68000030517578
2022-01-05 17:18:29,2022-01-03,MDB,"Mongodb, Inc.",Pech Cedric,Chief Revenue Officer,S - Sale,483.6,"-3,532","71,870",-5%,"-$1,708,068",487.55999755859375,411.1499938964844
2022-01-28 12:29:48,2022-01-27,CBSH,Commerce Bancshares Inc /mo/,Kemper David W,Dir,S - Sale,68.1,"-9,267","1,578,554",-1%,"-$631,042",66.9800033569336,71.58999633789062
2022-01-11 19:00:19,2022-01-10,QCOM,Qualcomm Inc/de,Palkhiwala Akash J.,CFO,S - Sale,180.0,"-3,100","41,896",-7%,"-$558,000",179.67999267578125,178.58999633789062
2022-01-24 17:15:41,2022-01-20,MPWR,Monolithic Power Systems Inc,Blegen Theodore,CFO,S - Sale,414.46,"-1,897","126,980",-1%,"-$786,221",404.1600036621094,457.3500061035156
2022-01-19 16:43:37,2022-01-14,CASH,Meta Financial Group Inc,Theisen Sonja Anne,"EVP, Chief Risk Officer",S - Sale,62.0,"-1,066","9,612",-10%,"-$66,092",63.02000045776367,56.81999969482422
2022-01-11 12:24:55,2022-01-07,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,315.69,-786,"17,734,062",0%,"-$248,135",309.19000244140625,294.92999267578125
2022-01-12 16:07:43,2022-01-10,MASI,Masimo Corp,Mikkelson Adam,Dir,S - Sale,250.01,-600,"2,951",-17%,"-$150,006",254.3800048828125,224.52000427246094
2022-01-18 16:13:14,2022-01-14,CIEN,Ciena Corp,Petrik Andrew C,"VP, CONTROLLER",S - Sale,71.81,"-1,000","36,816",-3%,"-$71,810",71.41000366210938,63.81999969482422
2022-01-03 17:14:41,2021-12-29,LSXMA,Liberty Media Corp,Maffei Gregory B,"Pres, CEO",S - Sale,62.63,"-141,988","848,476",-14%,"-$8,892,476",50.70000076293945,44.63999938964844
2022-01-18 16:29:16,2022-01-14,ACN,Accenture Plc,Ollagnier Jean-Marc,Chief Exec - Europe,S - Sale,353.42,"-6,250","203,762",-3%,"-$2,208,848",353.3599853515625,329.17999267578125
2022-01-06 15:55:49,2022-01-04,PLL,Piedmont Lithium Inc.,White Michael D,"EVP, CFO",S - Sale,54.18,"-1,744","10,500",-14%,"-$94,491",56.0,47.849998474121094
2022-01-11 20:07:23,2022-01-07,DUOL,"Duolingo, Inc.",Durable Capital Partners LP,10%,P - Purchase,102.13,"+112,111","1,843,907",+6%,"+$11,450,189",102.19000244140625,91.4800033569336
2022-01-05 17:30:54,2022-01-03,ECPG,Encore Capital Group Inc,Call Gregory L.,"EVP, GC, CAO, Secretary",S - Sale,61.6,"-20,000","59,576",-25%,"-$1,232,050",61.40999984741211,64.83000183105469
2022-01-04 17:38:05,2022-01-03,NSIT,Insight Enterprises Inc,Lamneck Kenneth T,Vice President,S - Sale,107.44,"-3,000","264,741",-1%,"-$322,329",107.73999786376953,94.0999984741211
2022-01-03 17:09:48,2022-01-03,UMBF,Umb Financial Corp,Kemper J Mariner,"COB, CEO",S - Sale,107.36,"-1,267","2,952,489",0%,"-$136,026",107.43000030517578,101.87999725341797
2022-01-20 16:28:14,2022-01-18,CIEN,Ciena Corp,Rothenstein David M,"SVP, GC",S - Sale,70.63,"-3,500","271,158",-1%,"-$247,205",70.0,69.36000061035156
2022-01-25 16:09:04,2022-01-24,STT,State Street Corp,Erickson Andrew,EVP,S - Sale,89.0,"-16,000","111,864",-13%,"-$1,424,000",93.80000305175781,92.43000030517578
2022-01-05 16:23:03,2022-01-03,SSTK,"Shutterstock, Inc.",Oringer Jonathan,"Exec COB, 10%",S - Sale,105.93,"-30,008","12,314,792",0%,"-$3,178,725",108.1068344116211,96.10936737060547
2022-01-04 18:16:10,2021-12-30,TXG,"10X Genomics, Inc.",Kosaraju Sridhar,Dir,S - Sale,150.38,"-1,500","6,458",-19%,"-$225,569",150.8800048828125,87.4000015258789
2022-01-31 20:23:57,2022-01-27,ABNB,"Airbnb, Inc.",Johnson Belinda J.,Dir,S - Sale,143.48,"-20,000","159,327",-11%,"-$2,869,600",138.41000366210938,155.08999633789062
2022-01-05 20:34:18,2022-01-04,TW,Tradeweb Markets Inc.,Peterson Justin,CTO,S - Sale,93.6,"-17,417","46,414",-27%,"-$1,630,294",94.08000183105469,84.0999984741211
2022-01-28 11:34:20,2022-01-26,DUOL,"Duolingo, Inc.",Durable Capital Partners LP,10%,P - Purchase,88.43,"+58,999","2,603,717",+2%,"+$5,217,000",91.87000274658203,85.76000213623047
2022-01-14 16:03:44,2022-01-14,AKAM,Akamai Technologies Inc,Ahola Aaron,"EVP, GC",S - Sale,112.52,"-1,500","6,532",-19%,"-$168,780",112.62000274658203,111.13999938964844
2022-01-07 16:30:30,2022-01-05,ZI,Zoominfo Technologies Inc.,Carlyle Group Inc.,10%,S - Sale,57.15,"-16,241","44,261,796",0%,"-$928,163",54.31999969482422,49.11000061035156
2022-01-04 17:27:41,2022-01-03,AFL,Aflac Inc,Moskowitz Joseph L,Dir,S - Sale,58.63,-300,"18,228",-2%,"-$17,589",57.90706253051758,62.49828338623047
2022-01-18 09:05:20,2022-01-14,ATRC,"Atricure, Inc.",Austin Tonya,CHRO,S - Sale,66.11,"-2,719","22,830",-11%,"-$179,753",65.44000244140625,65.1500015258789
2022-01-20 21:42:52,2022-01-18,SNOW,Snowflake Inc.,Garrett Mark,Dir,S - Sale,289.32,-271,"122,234",0%,"-$78,406",287.67999267578125,304.70001220703125
2022-01-03 17:02:18,2021-12-30,LOVE,Lovesac Co,Heyer Andrew R,Dir,S - Sale,66.5,"-19,623","404,975",-5%,"-$1,304,930",66.37999725341797,50.540000915527344
2022-01-05 16:43:55,2021-05-24,MCHP,Microchip Technology Inc,Chapman Matthew W,Dir,S - Sale,75.58,"-1,000","38,386",-3%,"-$75,580",77.05000305175781,72.94000244140625
2022-01-24 10:09:44,2022-01-20,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,291.71,"-3,606","17,674,316",0%,"-$1,051,912",285.1600036621094,273.8900146484375
2022-01-24 16:05:14,2022-01-24,SAFE,Safehold Inc.,Istar Inc.,10%,P - Purchase,59.49,"+8,403","36,697,376",0%,"+$499,894",60.31999969482422,60.81999969482422
2022-01-07 18:26:15,2022-01-06,AVLR,"Avalara, Inc.",Pinney Alesia Lee,See Remarks,S - Sale,112.14,"-1,217","38,375",-3%,"-$136,474",0.0,0.0
2022-01-21 17:11:33,2022-01-20,FAST,Fastenal Co,Ancius Michael J,Dir,P - Purchase,57.18,+730,"31,626",+2%,"+$41,741",56.16999816894531,51.20000076293945
2022-01-06 18:36:24,2022-01-04,FB,"Meta Platforms, Inc.",Newstead Jennifer,GC,S - Sale,339.33,-250,"12,736",-2%,"-$84,833",336.5299987792969,323.0
2022-01-20 16:29:49,2022-01-18,MASI,Masimo Corp,Mikkelson Adam,Dir,S - Sale,228.7,-600,"2,351",-20%,"-$137,220",223.64999389648438,144.1999969482422
2022-01-03 13:34:06,2021-12-27,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1283.58,+10,"376,652",0%,"+$12,836",1283.5799560546875,1044.449951171875
2022-01-04 21:33:55,2022-01-03,ARWR,"Arrowhead Pharmaceuticals, Inc.",Olukotun Adeoye Y,Dir,S - Sale,64.75,"-4,050","4,950",-45%,"-$262,233",69.97000122070312,55.099998474121094
2022-01-31 15:45:37,2022-01-27,WSFS,Wsfs Financial Corp,Leto Francis J,Dir,S - Sale,51.93,"-6,323","70,384",-8%,"-$328,354",51.04999923706055,51.58000183105469
2022-01-04 18:31:43,2021-05-07,SAH,Sonic Automotive Inc,Dyke Jeff,Pres,S - Sale,51.28,"-33,427","1,031,633",-3%,"-$1,714,137",51.1971321105957,47.276451110839844
